Lot,Wafer,X,Y,temp,Site,Bin,Split,IDDS_Hard_VDD_All_VDD33,IDDS_Hard_VDDA_VDD33,IDDS_Hard_VDDP_VDD33,IDDS_Hard_VDDC_VDD33,IDDS_Hard_VDDI_VDD33,IDDS_Soft_VDD_All_VDD33,IDDS_Soft_VDDA_VDD33,IDDS_Soft_VDDP_VDD33,IDDS_Soft_VDDC_VDD33,IDDS_Soft_VDDI_VDD33,IDDD_VDD_All_VDD33,IDDD_VDDA_VDD33,IDDD_VDDP_VDD33,IDDD_VDDC_VDD33,IDDD_VDDI_VDD33,PCP_3p9,NCP_0p75,Analog_AMONITOR_BGR,Analog_AMONITOR_VRTOP,Analog_AMONITOR_REFT,Analog_AMONITOR_ASPCML,Analog_AMONITOR_REFB,Analog_AMONITOR_DAC_OUT0,Analog_AMONITOR_DAC_OUT1,Ana_Temp_Rd1,Ana_Temp_Rd2,Ana_Temp_Rd3,Ana_Temp24_Rd1,Ana_Temp24_Rd2,Ana_Temp24_Rd3,ADC_PGA_GAIN1_1_Max_Test,ADC_PGA_GAIN1_1_Min_Test,ADC_PGA_GAIN1_2_Max_Test,ADC_PGA_GAIN1_2_Min_Test,ADC_ASP_GAIN_Max_Test,ADC_ASP_GAIN_Min_Test,ADC_ADC1_Max_Test,ADC_ADC1_Min_Test,ADC_ADC2_Max_Test,ADC_ADC2_Min_Test,ADC_RNG_Max_Test,ADC_RNG_Min_Test,ADC_DACOFFSET1_Max_Test,ADC_DACOFFSET1_Min_Test,ADC_DACOFFSET2_Max_Test,ADC_DACOFFSET2_Min_Test,ADC_DACOFFSET3_Max_Test,ADC_DACOFFSET3_Min_Test,Black_Signal_G1_Test,Black_Signal_G2_Test,Black_Signal_R_Test,Black_Signal_B_Test,Black_GGRatio_Test,Black_CFPN_Test,Black_RFPN_Test,Black_Defect_High_Test,White_Sens_G1_Test,White_Sens_G2_Test,White_Sens_R_Test,White_Sens_B_Test,White_Signal_G_Test,White_Signal_G2_Test,White_Signal_R_Test,White_Signal_B_Test,White_Ratio_GG_Test,White_Ratio_RG_Test,White_Ratio_BG_Test,White_Defect_High_Test,White_Defect_Low_Test,White_AdjacentDefect_Flat,White_CFPN_Test,White_RFPN_Test,White_Blotch_Test,White_SNR_G1_Test,White_SNR_G2_Test,White_SNR_R_Test,White_SNR_B_Test,White_VAR1,White_VAR2,White_VAR3,White_VAR4,White_VAR5,White_VAR6,White_VAR7,White_VAR8,White_VAR9,White_CG1,White_CG2,White_CG3,White_CG4,White_CG5,White_CG6,White_CG7,White_CG8,White_CG9,White2_Sens_G1_Test,White2_Sens_G2_Test,White2_Sens_R_Test,White2_Sens_B_Test,White2_Signal_G_Test,White2_Signal_G2_Test,White2_Signal_R_Test,White2_Signal_B_Test,White2_Ratio_GG_Test,White2_Ratio_RG_Test,White2_Ratio_BG_Test,White2_Defect_High_Test,White2_Defect_Low_Test,White2_AdjacentDefect_Fla,White2_CFPN_Test,White2_RFPN_Test,White2_Blotch_Test,White2_SNR_G1_Test,White2_SNR_G2_Test,White2_SNR_R_Test,White2_SNR_B_Test,White3_Sens_G1_Test,White3_Sens_G2_Test,White3_Sens_R_Test,White3_Sens_B_Test,White3_Signal_G_Test,White3_Signal_G2_Test,White3_Signal_R_Test,White3_Signal_B_Test,White3_Ratio_GG_Test,White3_Ratio_RG_Test,White3_Ratio_BG_Test,White3_Defect_High_Test,White3_Defect_Low_Test,White3_AdjacentDefect_Fla,White3_CFPN_Test,White3_RFPN_Test,White3_Blotch_Test,White3_SNR_G1_Test,White3_SNR_G2_Test,White3_SNR_R_Test,White3_SNR_B_Test,Lag1_GreenMean_Test,Lag2_GreenMean_Test,Lag_Diff_G1_Test,Lag_Diff_G2_Test,Lag_Diff_Red_Test,Lag_Diff_Blue_Test,Lag3_GreenMean_Test,Lag4_GreenMean_Test,Lag4_Diff_G1_Test,Lag4_Diff_G2_Test,Lag4_Diff_Red_Test,Lag4_Diff_Blue_Test,Dark_Signal_G_Test,Dark_Signal_G2_Test,Dark_Signal_R_Test,Dark_Signal_B_Test,Dark_BP_1280Code_Test,Dark_2Adj_Flat_Test,Dark_Variation_G1_Test,Dark_Variation_G2_Test,Dark_Variation_R_Test,Dark_Variation_B_Test,Dark_Uniformity_Test,Dark_Defect_L0_200,Dark_Defect_L201_400,Dark_Defect_L401_600,Dark_Defect_L601_800,Dark_Defect_L801_1000,Dark_Defect_L1001_1200,Dark_Defect_L1201_1400,Dark_Defect_L1401_1600,Dark_Defect_L1601_2000,Dark_Defect_L2001_2400,Dark_Defect_L2401_2800,Dark_Defect_L2801_3200,Dark_Defect_L3201_3600,Dark_Defect_L3601_4000,Dark_Defect_L4001_4095,Dark2_Signal_G_Test,Dark2_Signal_G2_Test,Dark2_Signal_R_Test,Dark2_Signal_B_Test,Dark2_BP_1280Code_Test,Dark2_2Adj_Flat_Test,Dark2_Variation_G1_Test,Dark2_Variation_G2_Test,Dark2_Variation_R_Test,Dark2_Variation_B_Test,Dark2_Uniformity_Test,Dark3_Signal_G_Test,Dark3_Signal_G2_Test,Dark3_Signal_R_Test,Dark3_Signal_B_Test,Dark3_BP_1280Code_Test,Dark3_2Adj_Flat_Test,Dark3_Variation_G1_Test,Dark3_Variation_G2_Test,Dark3_Variation_R_Test,Dark3_Variation_B_Test,Dark3_Uniformity_Test,Dark4_Signal_G_Test,Dark4_Signal_G2_Test,Dark4_Signal_R_Test,Dark4_Signal_B_Test,Dark4_BP_1280Code_Test,Dark4_2Adj_Flat_Test,Dark4_Variation_G1_Test,Dark4_Variation_G2_Test,Dark4_Variation_R_Test,Dark4_Variation_B_Test,Dark4_Uniformity_Test,Sat_Signal_G_Test,Sat_Signal_G2_Test,Sat_Signal_R_Test,Sat_Signal_B_Test,Sat_Std_Test,Sat_Uniformity_Test,Sat_CFPN_Test,Sat_RFPN_Test,Sat2_Signal_G_Test,Sat2_Signal_G2_Test,Sat2_Signal_R_Test,Sat2_Signal_B_Test,Sat2_Std_Test,Sat2_Uniformity_Test,Sat2_CFPN_Test,Sat2_RFPN_Test
17B636,#20,103,120,60.00,5,1,1,1.05313e-05,2.0547e-06,1.9395e-06,6.3652e-06,1.71875e-07,0.001204,1.9141e-06,1.9141e-06,0.0011895,1.06836e-05,0.0271387,0.0154922,0.0041602,0.002582,0.0049043,3.0209,-0.7571141,1.2212,2.3771,2.1079,1.6446,1.1796,1.4,1.2429,18250.0,18251.0,18243.0,18412.0,18409.0,18405.0,151.75,65.25,145.75,73.5,1433.8,-3.5,21.25,0.0,22.75,0.0,1179.0,-8.25,4.75,-4.75,12.25,2.5,69.5,60.75,214.0,214.0,214.0,214.0,1.0,2.127,2.8697,239904.0,8.8742,8.8742,8.8792,8.8742,1772.0,1772.0,1773.0,1772.0,1.0,1.0006,1.0,0.0,1.0,0.0,-13.627,-4.4454,0.0,37.8059,37.9365,37.4487,37.986,450.2691,457.2939,451.4494,465.5705,461.8637,465.325,466.4507,464.2974,459.3716,46.0393,46.8179,46.1916,47.2998,47.1689,47.3819,47.2998,47.2759,46.7703,8.8942,8.8942,8.8942,8.8942,888.0,888.0,888.0,888.0,1.0,1.0,1.0,0.0,1.0,0.0,-6.7103,4.0378,0.0,34.7794,34.825,34.776,34.9557,8.6605,8.6605,8.6639,8.6605,2594.0,2594.0,2595.0,2594.0,1.0,1.0004,1.0,0.0,2.0,0.0,-15.7937,5.895,0.0,38.775,38.9407,38.7797,38.9846,288.0,286.0,2.0,2.0,2.0,1.0,288.0,285.0,2.0,0.0,0.0,0.0,126.0,126.0,125.0,126.0,130.0,0.0,63.0853,68.8067,62.582,69.9956,13.0,236732.0,2906.0,88.0,21.0,16.0,10.0,9.0,9.0,19.0,25.0,19.0,24.0,17.0,4.0,5.0,237.0,238.0,237.0,237.0,101.0,0.0,39.4665,42.7409,38.6757,43.2604,11.0,290.0,290.0,289.0,290.0,134.0,0.0,62.9467,68.6401,62.4702,69.6667,14.0,336.0,337.0,336.0,336.0,151.0,0.0,77.9887,83.4174,76.8348,83.5522,13.0,3056.0,3056.0,3055.0,3054.0,50.1927,90.0,-13.0556,-11.2563,3052.0,3052.0,3051.0,3050.0,49.5504,88.0,12.9286,-10.5504
17B636,#20,104,120,60.00,6,1,1,6.5938e-06,1.0566e-06,1.9199e-06,3.3477e-06,2.695313e-07,0.0011913,1.3281e-06,1.9727e-06,0.0011777,1.0293e-05,0.0270176,0.015875,0.0037734,0.0025664,0.0048027,3.0296,-0.9084244,1.2326,2.3924,2.1621,1.6787,1.1917,1.4233,1.2673,17719.0,17716.0,17712.0,17851.0,17853.0,17852.0,145.5,60.5,147.5,96.75,1359.2,-5.25,18.75,0.0,21.75,0.0,1112.5,-4.0,3.75,-4.0,11.5,1.5,68.25,58.5,232.0,233.0,232.0,233.0,1.0043,1.8452,-3.5252,239904.0,8.3383,8.3383,8.3383,8.3433,1665.0,1665.0,1665.0,1666.0,1.0,1.0,1.0006,0.0,0.0,0.0,-13.254,5.6429,0.0,37.6311,37.9107,37.8921,37.7892,403.472,400.8776,405.1455,410.0622,410.46,410.4456,407.3306,415.4161,414.3685,43.7682,43.6488,44.0671,44.2496,44.559,44.5013,43.926,44.8836,44.9005,8.3534,8.3534,8.3534,8.3634,834.0,834.0,834.0,835.0,1.0,1.0,1.0012,0.0,0.0,0.0,-8.4802,3.6345,0.0,34.8817,34.9631,34.8188,34.7521,8.1798,8.1798,8.1798,8.1764,2450.0,2450.0,2450.0,2449.0,1.0,1.0,0.9995919,0.0,0.0,0.0,-18.5794,5.5126,0.0,39.166,39.0863,39.0574,39.1629,261.0,261.0,0.0,0.0,0.0,0.0,261.0,260.0,0.0,0.0,0.0,0.0,126.0,127.0,126.0,127.0,146.0,0.0,60.9309,73.1402,72.2894,72.3175,16.0,237049.0,2584.0,78.0,19.0,12.0,13.0,10.0,8.0,21.0,21.0,32.0,27.0,16.0,7.0,7.0,282.0,283.0,282.0,283.0,124.0,0.0,37.3651,45.0549,47.4418,43.33,13.0,333.0,334.0,333.0,333.0,157.0,0.0,60.7223,72.6075,71.4209,71.9927,17.0,378.0,379.0,378.0,379.0,172.0,2.0,74.5963,88.6402,83.801,89.5965,20.0,2961.0,2960.0,2959.0,2960.0,48.7933,108.0,-10.6032,-12.8487,2955.0,2955.0,2954.0,2954.0,48.0597,105.0,-10.3175,-13.0252
17B636,#20,105,120,60.00,7,1,1,7.2598e-06,1.4004e-06,2.0176e-06,3.6523e-06,1.894531e-07,0.001191,1.1914e-06,1.8555e-06,0.0011777,1.02344e-05,0.0273262,0.0157734,0.004209,0.0025859,0.0047578,3.0287,-0.7684358,1.2373,2.3809,2.1218,1.659,1.194,1.4188,1.2336,16420.0,16418.0,16408.0,16558.0,16558.0,16551.0,151.75,65.75,154.75,55.75,1437.0,-3.5,18.25,0.0,24.0,0.0,1199.5,-3.5,4.25,-2.0,12.0,4.25,69.0,56.5,223.0,223.0,223.0,223.0,1.0,2.3294,-3.5966,239904.0,8.8041,8.8041,8.8091,8.8141,1758.0,1759.0,1759.0,1760.0,1.0006,1.0003,1.0009,0.0,0.0,0.0,-13.5278,-4.7353,0.0,37.8448,37.6065,37.9385,37.783,448.9882,453.6318,451.0457,459.9331,442.7285,461.7605,460.7577,460.4547,456.9886,46.0967,46.5124,46.202,47.2038,45.5038,47.253,47.169,46.9855,46.6051,8.8341,8.8341,8.8341,8.8341,882.0,883.0,882.0,882.0,1.0011,0.9994334,0.9994334,0.0,0.0,0.0,-5.9881,-3.3067,0.0,34.7685,34.6814,34.7246,34.8563,8.5804,8.5804,8.5804,8.5804,2570.0,2570.0,2570.0,2570.0,1.0,1.0,1.0,0.0,0.0,0.0,-15.7063,7.3109,0.0,38.6556,38.7001,38.7845,39.0296,283.0,283.0,0.0,1.0,0.0,1.0,285.0,282.0,2.0,1.0,2.0,1.0,122.0,122.0,121.0,122.0,144.0,2.0,69.4949,76.4376,67.5877,67.1583,14.0,237081.0,2539.0,80.0,25.0,15.0,11.0,13.0,11.0,14.0,26.0,30.0,34.0,12.0,10.0,3.0,255.0,256.0,255.0,255.0,119.0,0.0,43.189,48.0522,41.5935,41.8999,12.0,307.0,307.0,306.0,307.0,156.0,2.0,68.9046,76.2286,67.4846,66.6715,14.0,352.0,353.0,352.0,353.0,175.0,2.0,82.2016,93.3878,84.5159,81.9256,15.0,3030.0,3031.0,3030.0,3030.0,57.2214,140.0,-13.9325,-14.4916,3027.0,3027.0,3026.0,3026.0,56.4142,137.0,-13.7937,-13.7479
17B636,#20,106,120,60.10,0,1,1,7.7656e-06,1.6289e-06,2.0469e-06,3.7773e-06,3.125e-07,0.0011602,1.4063e-06,2.0898e-06,0.0011465,1.02344e-05,0.0269805,0.0158125,0.0039004,0.0025547,0.0047129,3.0253,-0.8712692,1.2269,2.3882,2.1468,1.6669,1.185,1.4274,1.197,15929.0,15921.0,15916.0,16068.0,16064.0,16061.0,148.25,61.0,142.25,96.25,1350.3,-5.25,18.0,0.0,21.5,0.0,1142.0,-5.25,5.5,-4.0,14.5,4.25,68.25,61.5,258.0,259.0,258.0,259.0,1.0039,2.119,2.8193,239904.0,8.2833,8.2833,8.2883,8.2833,1654.0,1655.0,1655.0,1654.0,1.0006,1.0003,0.9996978,0.0,0.0,0.0,-13.2976,5.0126,0.0,37.6148,37.8734,37.964,37.7562,398.1478,419.3109,413.5092,403.2274,405.8012,412.3001,405.7295,421.8315,413.2354,43.6904,45.8258,44.7687,44.1923,44.3438,44.6029,44.2515,45.8621,44.5405,8.2833,8.2833,8.2833,8.2833,827.0,828.0,827.0,827.0,1.0012,0.9993958,0.9993958,0.0,0.0,0.0,-7.0913,3.3109,0.0,34.6053,34.7742,34.7455,34.4351,8.1364,8.1364,8.133,8.133,2437.0,2437.0,2436.0,2436.0,1.0,0.9995897,0.9995897,0.0,0.0,0.0,-19.3294,6.3782,0.0,39.2426,38.9155,39.2278,39.121,253.0,253.0,0.0,1.0,0.0,1.0,253.0,253.0,0.0,0.0,0.0,0.0,122.0,123.0,122.0,122.0,138.0,0.0,71.8976,63.379,70.0589,66.7264,18.0,237271.0,2370.0,76.0,17.0,15.0,13.0,12.0,11.0,16.0,31.0,25.0,15.0,16.0,10.0,6.0,319.0,320.0,319.0,319.0,111.0,0.0,43.28,41.4399,42.6137,40.0626,17.0,371.0,371.0,371.0,371.0,153.0,0.0,71.2038,62.9461,69.5872,67.041,19.0,417.0,417.0,417.0,417.0,166.0,2.0,86.5522,76.9038,83.4359,80.8503,18.0,2978.0,2977.0,2977.0,2976.0,52.715,147.0,-10.6706,16.042,2971.0,2971.0,2971.0,2969.0,51.9649,145.0,-10.8373,15.7689
17B636,#20,107,120,60.10,1,1,1,6.9648e-06,1.5625e-06,2.1113e-06,3.2012e-06,8.98438e-08,0.0011742,1.5039e-06,2.207e-06,0.0011602,1.03516e-05,0.0264414,0.0153047,0.0039512,0.0025586,0.004627,3.03,-0.8484382,1.1601,2.3494,2.016,1.5681,1.1198,1.3478,1.211,16632.0,16637.0,16630.0,16781.0,16779.0,16775.0,158.0,63.75,159.75,38.5,1452.0,-5.25,19.25,0.0,23.5,0.0,1225.7,-8.0,3.25,-2.0,15.75,2.25,70.0,61.0,249.0,250.0,249.0,250.0,1.004,2.6151,-3.2311,239904.0,9.1346,9.1346,9.1346,9.1346,1824.0,1825.0,1824.0,1824.0,1.0005,0.999726,0.999726,0.0,0.0,0.0,-14.6627,4.895,0.0,37.6793,37.6687,37.804,37.9492,473.3544,487.7244,498.0851,491.5741,482.9128,493.0922,488.835,497.3885,496.7655,47.2024,48.5512,49.6515,49.0511,47.8848,48.9167,48.66,49.4381,49.1866,9.1546,9.1546,9.1546,9.1546,914.0,914.0,914.0,914.0,1.0,1.0,1.0,0.0,0.0,0.0,-7.4167,3.5336,0.0,34.7848,34.7496,35.0829,34.768,8.9443,8.9443,8.9443,8.9443,2679.0,2678.0,2679.0,2679.0,0.9996267,1.0002,1.0002,0.0,0.0,0.0,-20.3333,-6.3193,0.0,39.1404,39.135,39.3609,38.9882,302.0,302.0,0.0,0.0,0.0,-1.0,302.0,302.0,0.0,0.0,0.0,0.0,122.0,122.0,122.0,122.0,123.0,0.0,69.9333,71.3713,59.0108,75.4661,14.0,236977.0,2643.0,113.0,20.0,17.0,9.0,5.0,8.0,16.0,20.0,21.0,18.0,15.0,10.0,12.0,299.0,300.0,299.0,300.0,106.0,0.0,45.0779,46.0425,36.9964,46.3928,12.0,355.0,355.0,354.0,355.0,131.0,0.0,69.5415,70.7477,58.8012,74.5605,14.0,403.0,404.0,403.0,404.0,153.0,0.0,83.7281,82.1364,71.9969,87.0626,18.0,3191.0,3190.0,3189.0,3189.0,53.131,156.0,12.746,-16.3319,3184.0,3184.0,3183.0,3182.0,52.5529,152.0,-10.8413,-16.7647
17B636,#20,108,120,60.10,2,1,1,7.3789e-06,1.6445e-06,1.8652e-06,3.6055e-06,2.636719e-07,0.0011723,1.6211e-06,2.1875e-06,0.0011582,1.03125e-05,0.0268223,0.0155234,0.0039395,0.0025371,0.0048223,3.025,-0.8707688,1.1968,2.3754,2.0861,1.6214,1.1557,1.3843,1.2412,17748.0,17743.0,17742.0,17899.0,17897.0,17896.0,147.25,61.5,144.75,98.75,1378.3,-6.0,19.75,0.0,22.5,0.0,1150.8,-6.0,3.0,-3.5,12.75,2.0,68.0,60.5,224.0,225.0,224.0,225.0,1.0045,2.3373,-2.7353,239904.0,8.8692,8.8692,8.8792,8.8792,1771.0,1772.0,1773.0,1773.0,1.0006,1.0008,1.0008,0.0,0.0,0.0,-12.5556,4.7605,0.0,38.0093,38.0485,37.9638,37.8362,462.443,461.2985,445.8183,464.9639,466.5413,460.0763,462.9142,456.9287,457.1744,47.3617,47.2287,45.5286,47.5248,47.6149,47.0721,47.3768,46.677,46.7923,8.8842,8.8842,8.8842,8.8842,887.0,887.0,887.0,887.0,1.0,1.0,1.0,0.0,0.0,0.0,-8.7183,-3.2689,0.0,34.7948,34.9176,34.6416,34.854,8.7006,8.7006,8.7039,8.7006,2606.0,2607.0,2607.0,2606.0,1.0004,1.0002,0.9998082,0.0,0.0,0.0,-21.369,6.7941,0.0,39.345,39.2366,39.2536,39.1267,287.0,287.0,0.0,0.0,0.0,0.0,288.0,286.0,1.0,2.0,2.0,2.0,124.0,125.0,124.0,124.0,128.0,2.0,60.4622,79.429,73.6865,67.214,10.0,236844.0,2777.0,113.0,17.0,13.0,11.0,4.0,14.0,13.0,10.0,26.0,20.0,19.0,11.0,12.0,254.0,254.0,253.0,254.0,103.0,2.0,36.3405,49.7831,47.1937,40.7402,11.0,308.0,308.0,308.0,308.0,135.0,2.0,60.2956,79.1161,72.9554,66.4639,10.0,357.0,358.0,357.0,357.0,153.0,2.0,74.5803,92.9012,86.2002,80.8546,11.0,3128.0,3127.0,3127.0,3126.0,41.1072,90.0,-10.9286,16.0714,3121.0,3121.0,3120.0,3119.0,40.785,89.0,-10.7937,16.4916
17B636,#20,109,120,60.10,3,1,1,7.6563e-06,1.4258e-06,1.9707e-06,3.8965e-06,3.632813e-07,0.0011548,1.6211e-06,2.0703e-06,0.0011406,1.04688e-05,0.0270391,0.0155781,0.004127,0.0025078,0.0048262,3.0306,-0.7986478,1.2002,2.3679,2.0654,1.6107,1.1566,1.3879,1.2227,16852.0,16844.0,16846.0,16999.0,16996.0,16999.0,157.75,63.75,158.0,48.0,1423.5,-7.25,20.5,0.0,22.75,0.0,1183.8,-3.0,6.5,-4.5,14.5,2.5,68.25,58.0,260.0,261.0,260.0,260.0,1.0038,2.1032,2.9958,239904.0,9.0745,9.0745,9.0795,9.0795,1812.0,1812.0,1813.0,1813.0,1.0,1.0006,1.0006,0.0,0.0,0.0,-13.3571,-6.4076,0.0,38.0309,37.5872,37.878,37.9327,478.6273,483.2961,488.4552,473.0486,482.5921,481.0475,478.6101,481.0248,482.7882,47.5102,48.0472,48.5247,47.1744,48.1836,47.7814,47.7242,47.8605,47.9462,9.0845,9.0845,9.0845,9.0845,907.0,907.0,907.0,907.0,1.0,1.0,1.0,0.0,0.0,0.0,-9.4008,-3.4454,0.0,34.8086,34.6173,34.9474,34.7036,8.8742,8.8742,8.8742,8.8709,2658.0,2658.0,2658.0,2657.0,1.0,1.0,0.9996238,0.0,0.0,0.0,-18.0556,-6.584,0.0,39.1738,39.2747,39.3255,39.1982,298.0,297.0,1.0,2.0,1.0,0.0,298.0,298.0,0.0,0.0,0.0,0.0,124.0,125.0,124.0,124.0,115.0,0.0,64.4561,63.2966,65.3839,62.9607,12.0,236795.0,2824.0,110.0,20.0,22.0,12.0,16.0,14.0,14.0,16.0,17.0,17.0,11.0,7.0,9.0,327.0,327.0,327.0,327.0,93.0,0.0,40.7983,42.2743,42.656,38.6262,15.0,381.0,381.0,381.0,381.0,133.0,0.0,64.0667,61.9793,64.2827,63.0706,13.0,428.0,429.0,428.0,429.0,157.0,0.0,76.6976,72.2436,78.6471,76.4608,15.0,3157.0,3157.0,3156.0,3156.0,45.4354,80.0,11.4365,-16.3571,3151.0,3150.0,3150.0,3149.0,44.9511,79.0,11.631,-15.2479
17B636,#20,110,120,60.10,4,1,1,7.1172e-06,1.5371e-06,1.8145e-06,3.5293e-06,2.363281e-07,0.0011491,1.6406e-06,2.0508e-06,0.0011348,1.06836e-05,0.0270801,0.0161406,0.003707,0.0024922,0.0047402,3.0293,-0.9125527,1.1985,2.3738,2.0891,1.6238,1.1574,1.3814,1.1884,15357.0,15357.0,15350.0,15499.0,15492.0,15493.0,154.25,61.5,140.5,106.75,1375.7,-3.75,18.25,0.0,23.75,0.0,1129.0,-3.5,5.25,-4.25,13.0,2.5,67.5,60.75,223.0,223.0,223.0,223.0,1.0,-2.2817,2.9286,239904.0,8.8091,8.8091,8.8041,8.8141,1759.0,1758.0,1758.0,1760.0,0.9994315,0.9997156,1.0009,0.0,0.0,0.0,-13.6786,5.5,0.0,38.0713,38.017,37.7036,38.0849,448.2176,453.7014,439.8322,451.892,446.717,441.8944,437.5624,438.646,432.2543,45.7791,46.4869,45.4224,46.3149,45.9231,45.5597,45.071,45.2952,44.8908,8.8241,8.8241,8.8341,8.8341,881.0,883.0,882.0,882.0,1.0023,1.0,1.0,0.0,0.0,0.0,-8.7937,3.4118,0.0,34.975,34.8136,34.8879,34.9184,8.6104,8.6104,8.6104,8.6104,2579.0,2578.0,2579.0,2579.0,0.9996122,1.0002,1.0002,0.0,0.0,0.0,-21.004,-7.7227,0.0,38.9598,39.3124,39.2143,39.16,286.0,286.0,0.0,0.0,0.0,0.0,287.0,286.0,0.0,1.0,0.0,1.0,127.0,128.0,127.0,127.0,124.0,0.0,63.4625,62.5353,61.1361,68.4603,11.0,236846.0,2796.0,94.0,16.0,14.0,13.0,7.0,9.0,17.0,22.0,26.0,17.0,20.0,5.0,2.0,253.0,253.0,253.0,253.0,99.0,0.0,38.8569,38.5319,37.7486,41.475,11.0,303.0,304.0,303.0,304.0,131.0,0.0,63.8268,62.1471,61.3127,68.6029,11.0,349.0,349.0,349.0,349.0,148.0,0.0,76.3535,78.4958,74.442,85.0328,12.0,3034.0,3034.0,3034.0,3033.0,46.7194,92.0,-14.0913,16.0126,3029.0,3029.0,3028.0,3027.0,46.2304,90.0,-13.5317,17.3361
17B636,#20,111,120,60.10,5,1,1,7.3945e-06,2.0469e-06,1.4043e-06,3.8672e-06,7.61719e-08,0.0011582,1.9727e-06,1.1914e-06,0.0011445,1.05273e-05,0.0263848,0.0157656,0.0032285,0.0025,0.0048906,3.2892,-0.8172879,1.2246,2.3817,2.1284,1.6572,1.1853,1.4155,1.1829,16510.0,16511.0,16505.0,16660.0,16655.0,16654.0,161.5,58.0,141.25,78.0,1378.0,-4.5,18.25,0.0,27.5,0.0,1151.0,-3.0,4.25,-2.25,15.75,1.5,71.75,57.75,245.0,246.0,245.0,246.0,1.0041,2.381,-2.7311,239904.0,8.6839,8.6839,8.6889,8.6889,1734.0,1734.0,1735.0,1735.0,1.0,1.0006,1.0006,3.0,0.0,0.0,-13.4206,5.1723,0.0,37.6748,37.6972,37.8698,37.9542,440.1051,430.2438,427.9841,446.1879,439.7772,426.7276,426.3673,440.7728,426.1127,45.8106,44.9825,44.8317,46.4854,45.8506,44.5483,44.9341,46.4207,44.8858,8.734,8.734,8.724,8.724,872.0,872.0,871.0,871.0,1.0,0.9988532,0.9988532,3.0,0.0,0.0,-7.8294,3.063,0.0,35.0085,34.9041,34.9577,34.7758,8.4535,8.4535,8.4535,8.4569,2532.0,2533.0,2532.0,2533.0,1.0004,0.9998026,1.0002,3.0,0.0,0.0,-19.5437,-6.3109,0.0,38.9587,39.1757,39.0483,38.779,281.0,281.0,0.0,0.0,1.0,1.0,282.0,280.0,1.0,1.0,0.0,1.0,123.0,123.0,122.0,123.0,106.0,4.0,54.2584,62.4471,57.5549,62.6134,10.0,237456.0,2208.0,76.0,25.0,14.0,13.0,8.0,9.0,17.0,28.0,20.0,14.0,7.0,4.0,5.0,298.0,299.0,298.0,299.0,90.0,3.0,34.5752,40.6751,35.5396,38.5339,9.0,347.0,348.0,347.0,347.0,123.0,5.0,53.6813,61.32,57.5136,62.0402,10.0,388.0,389.0,388.0,389.0,137.0,5.0,63.8865,75.3005,73.0024,75.9202,12.0,2950.0,2950.0,2949.0,2949.0,54.7828,153.0,-10.1032,13.2815,2949.0,2949.0,2948.0,2948.0,54.7762,151.0,-10.1389,-13.2185
17B636,#20,93,121,60.00,3,1,1,8.041e-06,1.5234e-06,1.9961e-06,4.2012e-06,3.203125e-07,0.0011586,1.4844e-06,2.0703e-06,0.0011445,1.05078e-05,0.0269082,0.0155156,0.004084,0.0025098,0.0047988,3.0328,-0.7322815,1.1759,2.3602,2.0179,1.5774,1.1352,1.3463,1.1843,15244.0,15242.0,15241.0,15390.0,15386.0,15386.0,161.5,61.5,147.25,56.0,1433.8,-5.0,19.0,0.0,21.75,0.0,1189.5,-14.5,4.5,-2.5,13.0,2.75,69.5,58.0,220.0,221.0,220.0,221.0,1.0045,-2.2262,-2.4832,239904.0,9.3349,9.3349,9.3399,9.3249,1864.0,1863.0,1865.0,1862.0,0.9994635,1.0008,0.9991951,0.0,0.0,0.0,-14.4246,5.8487,0.0,37.6945,37.6406,37.6509,37.8592,501.602,501.9307,500.0932,494.3896,493.5888,501.7574,499.2249,480.9294,503.0394,49.0419,48.7079,48.5852,48.4665,47.9373,48.5664,49.3938,47.2466,49.1986,9.3349,9.3349,9.3349,9.3349,932.0,931.0,932.0,932.0,0.9989271,1.0005,1.0005,0.0,0.0,0.0,-8.0992,-3.6933,0.0,34.971,35.0213,34.8594,34.9484,9.1747,9.1747,9.1747,9.1747,2748.0,2747.0,2748.0,2748.0,0.9996361,1.0002,1.0002,0.0,0.0,0.0,-18.9008,6.1891,0.0,39.2461,39.415,39.2644,39.299,312.0,310.0,1.0,0.0,0.0,0.0,313.0,311.0,1.0,0.0,1.0,0.0,124.0,125.0,124.0,124.0,135.0,0.0,80.2282,67.313,76.2053,74.0041,14.0,235530.0,4011.0,166.0,26.0,22.0,10.0,7.0,13.0,16.0,17.0,19.0,14.0,24.0,18.0,11.0,254.0,255.0,254.0,254.0,108.0,0.0,49.1486,41.3203,45.1966,43.7438,14.0,309.0,310.0,309.0,310.0,142.0,0.0,79.529,66.4569,75.9643,74.2852,14.0,360.0,361.0,360.0,360.0,169.0,0.0,95.1737,78.9297,89.0569,90.8561,15.0,3316.0,3316.0,3315.0,3315.0,42.7646,75.0,-10.5635,14.2983,3309.0,3309.0,3308.0,3308.0,42.4035,73.0,-10.4008,14.6092
